id,high_severity_count,medium_severity_count,low_severity_count,num_functions,num_external_calls,num_state_vars,num_modifiers,max_cyclomatic_complexity,num_low_level_calls,lines_of_code,num_contracts_in_file,num_dependencies,avg_function_complexity,num_functions_high_complexity,num_comments,comment_to_code_ratio,num_payable_functions,num_library_calls,inheritance_depth,num_unused_functions,high_confidence_detectors,medium_confidence_detectors,low_confidence_detectors,security_detectors_triggered,optimization_detectors_triggered,total_detector_hits,unique_vulnerability_types,detectors_per_function,detectors_per_loc,risk_score_simple,risk_score_weighted,complexity_level,cfg_num_nodes,cfg_num_edges,cfg_num_cycles,cfg_max_depth,cfg_avg_branching,cfg_num_exit_points,cfg_cyclomatic_total,cg_num_nodes,cg_num_edges,cg_max_call_depth,cg_num_external_calls,cg_external_call_ratio,cg_num_public_entry_points,cg_num_internal_functions,cg_avg_calls_per_function,cg_num_leaf_functions,dfg_num_state_vars,dfg_num_tainted_flows,dfg_num_sensitive_sinks,dfg_num_external_sources,dfg_taint_to_sink_ratio,dfg_num_unvalidated_inputs,cei_violations,cei_safe_functions,cei_pattern_score,functions_with_reentrancy_guard,state_before_call_count,state_after_call_count,unchecked_calls_in_critical_context,cei_reentrancy_risk,state_external_danger,unchecked_lowlevel_risk,complexity_size_product,functions_calls_interaction,high_severity_density,guard_effectiveness,external_calls_ratio,low_level_calls_ratio,complexity_per_loc,avg_function_size,detector_density,high_severity_ratio,cei_violation_rate,state_after_call_ratio,reentrancy_risk_score,access_control_risk,code_quality_score,contract_maturity,has_critical_pattern,cei_violations^2,cei_violations lines_of_code,cei_violations num_functions,cei_violations max_cyclomatic_complexity,cei_violations total_detector_hits,lines_of_code^2,lines_of_code num_functions,lines_of_code max_cyclomatic_complexity,lines_of_code total_detector_hits,num_functions^2,num_functions max_cyclomatic_complexity,num_functions total_detector_hits,max_cyclomatic_complexity^2,max_cyclomatic_complexity total_detector_hits,total_detector_hits^2,ground_truth_vulnerable,contract_name,data_source
360,3,2,21,13,22,4,1,36,0,255,2,1,5.538461538461538,1,32,0.1254901960784313,2,7,0,0,21,8,0,5,5,8,3,0.0,0.0,61.0,202.825,2,166,161,3,28,0.9698795180722892,27,72,13,11,2,22,0.6666666666666666,10,3,0.8461538461538461,6,4,2,13,5,0.1538461538461538,4,0,0,1.0,0,0,0,0,0,0,0,9180,286,24,0.0,1.5714285714285714,0.0,0.140625,18.214285714285715,0.03125,0.3333333333333333,0.0,0.0,0.0,0,6.454901960784313,24.2,1,0.0,0.0,0.0,0.0,0.0,65025.0,3315.0,9180.0,2040.0,169.0,468.0,104.0,1296.0,288.0,64.0,True,blackjack,smartbugs_curated
361,0,0,2,2,0,1,0,1,0,15,1,1,1.0,0,8,0.5333333333333333,0,0,0,0,3,0,0,0,0,2,1,0.0,0.0,2.0,3.0,0,3,1,0,1,0.3333333333333333,0,2,2,0,0,0,0.0,1,1,0.0,2,1,0,0,1,0.0,1,0,0,1.0,0,0,0,0,0,0,0,15,0,0,0.0,0.0,0.0,0.0625,5.0,0.125,0.0,0.0,0.0,0.0,0,10.283333333333333,0.8,0,0.0,0.0,0.0,0.0,0.0,225.0,30.0,15.0,30.0,4.0,2.0,4.0,1.0,2.0,4.0,True,integer_overflow_benign_1,smartbugs_curated
362,0,0,4,3,1,2,0,1,0,26,1,1,1.0,0,7,0.2692307692307692,1,0,0,0,3,1,0,0,0,3,2,0.0,0.0,4.0,4.933333333333334,0,11,8,0,5,0.7272727272727273,0,3,3,1,1,1,0.5,3,0,0.3333333333333333,3,2,1,1,1,1.0,1,0,0,1.0,0,0,0,0,0,0,0,26,3,0,0.0,0.25,0.0,0.037037037037037035,6.5,0.1111111111111111,0.0,0.0,0.0,0.0,0,7.642307692307693,0.7,0,0.0,0.0,0.0,0.0,0.0,676.0,78.0,26.0,78.0,9.0,3.0,9.0,1.0,3.0,9.0,True,timelock,smartbugs_curated
363,0,0,2,3,0,2,0,3,0,22,1,1,1.6666666666666667,0,8,0.3636363636363636,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,0,9,6,0,3,0.6666666666666666,1,5,3,0,0,0,0.0,2,1,0.0,3,2,1,0,1,0.0,1,0,0,1.0,0,0,0,0,0,0,0,66,0,0,0.0,0.0,0.0,0.13043478260869565,5.5,0.043478260869565216,0.0,0.0,0.0,0.0,0,8.486363636363635,0.8,0,0.0,0.0,0.0,0.0,0.0,484.0,66.0,66.0,22.0,9.0,9.0,3.0,9.0,3.0,1.0,True,integer_overflow_multitx_multifunc_feasible,smartbugs_curated
364,0,0,24,3,0,4,0,1,0,259,9,1,1.0,0,117,0.4517374517374517,0,0,3,0,26,3,0,0,0,6,1,0.0,0.0,24.0,112.4,0,10,7,0,4,0.7,0,3,3,1,1,0,0.0,2,1,0.3333333333333333,3,4,0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,0,0,259,0,0,0.0,0.0,0.0,0.0038461538461538464,64.75,0.023076923076923078,0.0,0.0,0.0,0.0,0,9.467374517374516,17.7,0,0.0,0.0,0.0,0.0,0.0,67081.0,777.0,259.0,1554.0,9.0,3.0,18.0,1.0,6.0,36.0,True,BECToken,smartbugs_curated
365,0,0,3,2,0,1,0,1,0,13,1,1,1.0,0,6,0.4615384615384615,0,0,0,0,3,0,0,0,0,2,1,0.0,0.0,3.0,4.5,0,3,1,0,1,0.3333333333333333,0,2,2,0,0,0,0.0,1,1,0.0,2,1,1,0,1,0.0,1,0,0,1.0,0,0,0,0,0,0,0,13,0,0,0.0,0.0,0.0,0.07142857142857142,4.333333333333333,0.14285714285714285,0.0,0.0,0.0,0.0,0,9.565384615384616,0.6,0,0.0,0.0,0.0,0.0,0.0,169.0,26.0,13.0,26.0,4.0,2.0,4.0,1.0,2.0,4.0,True,overflow_simple_add,smartbugs_curated
366,0,0,2,7,0,1,0,1,0,41,1,1,1.0,0,19,0.4634146341463415,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,0,13,6,0,1,0.4615384615384615,0,7,7,0,0,0,0.0,6,1,0.0,7,1,3,0,6,0.0,6,0,0,1.0,0,0,0,0,0,0,0,41,0,0,0.0,0.0,0.0,0.023809523809523808,5.125,0.023809523809523808,0.0,0.0,0.0,0.0,0,9.584146341463416,1.9,0,0.0,0.0,0.0,0.0,0.0,1681.0,287.0,41.0,41.0,49.0,7.0,7.0,1.0,1.0,1.0,True,overflow_single_tx,smartbugs_curated
367,0,0,2,2,0,1,0,1,0,19,1,1,1.0,0,12,0.631578947368421,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,0,3,1,0,1,0.3333333333333333,0,2,2,0,0,0,0.0,1,1,0.0,2,1,1,0,1,0.0,1,0,0,1.0,0,0,0,0,0,0,0,19,0,0,0.0,0.0,0.0,0.05,6.333333333333333,0.05,0.0,0.0,0.0,0.0,0,11.265789473684212,1.2,0,0.0,0.0,0.0,0.0,0.0,361.0,38.0,19.0,19.0,4.0,2.0,2.0,1.0,1.0,1.0,True,integer_overflow_1,smartbugs_curated
368,0,1,5,3,0,2,0,1,0,24,1,1,1.0,0,7,0.2916666666666667,0,0,0,0,6,0,0,1,0,3,1,0.0,0.0,10.0,20.0,0,9,6,0,4,0.6666666666666666,2,3,3,1,1,0,0.0,3,0,0.3333333333333333,3,2,2,0,4,0.0,3,0,0,1.0,0,0,0,0,0,0,0,24,0,0,0.0,0.0,0.0,0.04,6.0,0.12,0.0,0.0,0.0,0.0,0,7.866666666666667,0.7,0,0.0,0.0,0.0,0.0,0.0,576.0,72.0,24.0,72.0,9.0,3.0,9.0,1.0,3.0,9.0,True,token,smartbugs_curated
369,0,0,2,2,0,1,0,1,0,15,1,1,1.0,0,8,0.5333333333333333,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,0,3,1,0,1,0.3333333333333333,0,2,2,0,0,0,0.0,1,1,0.0,2,1,1,0,1,0.0,1,0,0,1.0,0,0,0,0,0,0,0,15,0,0,0.0,0.0,0.0,0.0625,5.0,0.0625,0.0,0.0,0.0,0.0,0,10.283333333333333,0.8,0,0.0,0.0,0.0,0.0,0.0,225.0,30.0,15.0,15.0,4.0,2.0,2.0,1.0,1.0,1.0,True,integer_overflow_minimal,smartbugs_curated
370,0,0,2,1,0,1,0,1,0,14,1,1,1.0,0,7,0.5,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,0,2,1,0,1,0.5,0,1,1,0,0,0,0.0,1,0,0.0,1,1,1,0,2,0.0,1,0,0,1.0,0,0,0,0,0,0,0,14,0,0,0.0,0.0,0.0,0.06666666666666667,7.0,0.06666666666666667,0.0,0.0,0.0,0.0,0,9.95,0.7,0,0.0,0.0,0.0,0.0,0.0,196.0,14.0,14.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,True,integer_overflow_mapping_sym_1,smartbugs_curated
371,0,1,4,1,0,1,0,1,0,17,1,1,1.0,0,8,0.4705882352941176,0,0,0,0,5,0,0,1,0,3,1,0.0,0.0,9.0,14.999999999999998,0,4,3,0,3,0.75,0,1,1,1,1,0,0.0,1,0,1.0,1,1,1,0,2,0.0,1,0,0,1.0,0,0,0,0,0,0,0,17,0,0,0.0,0.0,0.0,0.05555555555555555,8.5,0.16666666666666666,0.0,0.0,0.0,0.0,0,9.655882352941177,0.8,0,0.0,0.0,0.0,0.0,0.0,289.0,17.0,17.0,51.0,1.0,1.0,3.0,1.0,3.0,9.0,True,insecure_transfer,smartbugs_curated
372,0,0,2,2,0,2,0,3,0,20,1,1,2.0,0,8,0.4,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,0,8,6,0,3,0.75,1,4,2,0,0,0,0.0,1,1,0.0,2,2,1,0,1,0.0,1,0,0,1.0,0,0,0,0,0,0,0,60,0,0,0.0,0.0,0.0,0.14285714285714285,6.666666666666667,0.047619047619047616,0.0,0.0,0.0,0.0,0,8.85,0.8,0,0.0,0.0,0.0,0.0,0.0,400.0,40.0,60.0,20.0,4.0,6.0,2.0,9.0,3.0,1.0,True,integer_overflow_multitx_onefunc_feasible,smartbugs_curated
373,0,0,2,2,0,1,0,1,0,15,1,1,1.0,0,8,0.5333333333333333,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,0,3,1,0,1,0.3333333333333333,0,2,2,0,0,0,0.0,1,1,0.0,2,1,1,0,1,0.0,1,0,0,1.0,0,0,0,0,0,0,0,15,0,0,0.0,0.0,0.0,0.0625,5.0,0.0625,0.0,0.0,0.0,0.0,0,10.283333333333333,0.8,0,0.0,0.0,0.0,0.0,0.0,225.0,30.0,15.0,15.0,4.0,2.0,2.0,1.0,1.0,1.0,True,integer_overflow_add,smartbugs_curated
374,0,0,2,5,1,2,0,1,0,28,1,1,1.0,0,8,0.2857142857142857,2,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,0,12,7,0,3,0.5833333333333334,1,5,5,4,1,1,0.2,4,1,0.8,3,2,2,1,3,2.0,3,0,0,1.0,0,0,0,0,0,0,0,28,5,0,0.0,0.16666666666666666,0.0,0.034482758620689655,4.666666666666667,0.034482758620689655,0.0,0.0,0.0,0.0,0,7.807142857142857,0.8,0,0.0,0.0,0.0,0.0,0.0,784.0,140.0,28.0,28.0,25.0,5.0,5.0,1.0,1.0,1.0,True,tokensalechallenge,smartbugs_curated
375,0,0,2,2,0,1,0,1,0,15,1,1,1.0,0,8,0.5333333333333333,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,0,3,1,0,1,0.3333333333333333,0,2,2,0,0,0,0.0,1,1,0.0,2,1,1,0,1,0.0,1,0,0,1.0,0,0,0,0,0,0,0,15,0,0,0.0,0.0,0.0,0.0625,5.0,0.0625,0.0,0.0,0.0,0.0,0,10.283333333333333,0.8,0,0.0,0.0,0.0,0.0,0.0,225.0,30.0,15.0,15.0,4.0,2.0,2.0,1.0,1.0,1.0,True,integer_overflow_mul,smartbugs_curated
376,2,0,16,5,4,4,0,5,1,65,2,1,2.2,0,6,0.0923076923076923,3,0,0,0,17,3,0,2,0,8,3,0.0,0.0,36.0,85.95,0,17,15,0,4,0.8823529411764706,0,11,5,0,0,4,1.0,4,1,0.0,5,4,2,4,2,0.5,2,0,0,1.0,0,0,0,0,0,0,0,325,20,16,0.0,0.6666666666666666,0.2,0.07575757575757576,10.833333333333334,0.12121212121212122,0.2222222222222222,0.0,0.0,0.0,0,5.673076923076923,0.6,0,0.0,0.0,0.0,0.0,0.0,4225.0,325.0,325.0,520.0,25.0,25.0,40.0,25.0,40.0,64.0,True,0x941d225236464a25eb18076df7da6a91d0f95e9e,smartbugs_curated
377,2,0,14,5,4,3,0,5,1,60,2,1,2.2,0,6,0.1,2,0,0,0,16,2,0,2,0,7,3,0.0,0.0,34.0,84.5142857142857,0,16,14,0,4,0.875,0,11,5,0,0,4,1.0,4,1,0.0,5,3,2,4,2,0.5,2,0,0,1.0,0,0,0,0,0,0,0,300,20,14,0.0,0.6666666666666666,0.2,0.08196721311475409,10.0,0.11475409836065574,0.25,0.0,0.0,0.0,0,5.75,0.6,0,0.0,0.0,0.0,0.0,0.0,3600.0,300.0,300.0,420.0,25.0,25.0,35.0,25.0,35.0,49.0,True,0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4,smartbugs_curated
378,1,0,5,3,2,3,0,1,1,26,1,1,1.0,0,9,0.3461538461538461,1,0,0,0,5,2,0,1,0,6,4,0.0,0.0,15.0,15.999999999999998,0,10,7,0,6,0.7,0,3,3,1,1,2,0.6666666666666666,2,1,0.3333333333333333,3,3,1,2,1,0.5,1,0,0,1.0,0,0,0,0,0,0,0,26,6,6,0.0,0.5,0.3333333333333333,0.037037037037037035,6.5,0.2222222222222222,0.14285714285714285,0.0,0.0,0.0,0,8.411538461538461,0.9,0,0.0,0.0,0.0,0.0,0.0,676.0,78.0,26.0,156.0,9.0,3.0,18.0,1.0,6.0,36.0,True,etherstore,smartbugs_curated
379,2,0,26,6,4,4,0,5,1,86,2,1,2.6666666666666665,0,6,0.0697674418604651,3,0,0,0,25,4,0,2,0,8,4,0.0,0.0,46.0,159.85,0,29,26,0,5,0.896551724137931,2,16,6,1,1,4,0.8,6,0,0.1666666666666666,5,4,4,4,4,1.0,4,0,0,1.0,0,0,0,0,0,0,0,430,24,16,0.0,0.5714285714285714,0.2,0.05747126436781609,12.285714285714286,0.09195402298850575,0.2222222222222222,0.0,0.0,0.0,0,5.447674418604651,0.6,0,0.0,0.0,0.0,0.0,0.0,7396.0,516.0,430.0,688.0,36.0,30.0,48.0,25.0,40.0,64.0,True,0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888,smartbugs_curated
380,2,0,15,5,4,3,0,5,1,62,2,1,2.2,0,6,0.0967741935483871,3,0,0,0,17,2,0,2,0,7,3,0.0,0.0,35.0,92.0,0,16,14,0,4,0.875,0,11,5,0,0,4,1.0,4,1,0.0,5,3,2,4,2,0.5,2,0,0,1.0,0,0,0,0,0,0,0,310,20,14,0.0,0.6666666666666666,0.2,0.07936507936507936,10.333333333333334,0.1111111111111111,0.25,0.0,0.0,0.0,0,5.717741935483871,0.6,0,0.0,0.0,0.0,0.0,0.0,3844.0,310.0,310.0,434.0,25.0,25.0,35.0,25.0,35.0,49.0,True,0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12,smartbugs_curated
381,1,0,4,3,2,1,0,3,1,21,1,1,1.6666666666666667,0,6,0.2857142857142857,0,0,0,0,4,1,0,1,0,4,3,0.0,0.0,14.0,16.45,0,10,7,0,4,0.7,2,5,3,0,0,2,1.0,3,0,0.0,3,1,0,2,1,0.0,1,0,0,1.0,0,0,0,0,0,0,0,63,6,4,0.0,0.5,0.3333333333333333,0.13636363636363635,5.25,0.18181818181818182,0.2,0.0,0.0,0.0,0,7.707142857142856,0.6,0,0.0,0.0,0.0,0.0,0.0,441.0,63.0,63.0,84.0,9.0,9.0,12.0,9.0,12.0,16.0,True,etherbank,smartbugs_curated
382,0,1,4,2,0,2,2,1,0,43,3,1,1.0,0,9,0.2093023255813953,0,0,0,0,4,1,0,1,0,4,3,0.0,0.0,9.0,10.575,0,5,3,0,3,0.6,0,2,2,2,1,0,0.0,1,1,1.0,3,2,0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,0,0,43,0,0,0.0,0.0,0.0,0.022727272727272728,14.333333333333334,0.09090909090909091,0.0,0.0,0.0,0.0,0,11.043023255813953,0.9,0,0.0,0.0,0.0,0.0,0.0,1849.0,86.0,43.0,172.0,4.0,2.0,8.0,1.0,4.0,16.0,True,modifier_reentrancy,smartbugs_curated
383,1,0,7,4,2,1,0,5,1,25,1,1,2.0,0,6,0.24,2,0,0,0,7,1,0,1,0,5,3,0.0,0.0,17.0,26.180000000000003,0,12,10,0,4,0.8333333333333334,1,8,4,0,0,2,1.0,4,0,0.0,4,1,2,2,3,1.0,3,0,0,1.0,0,0,0,0,0,0,0,125,8,5,0.0,0.4,0.3333333333333333,0.19230769230769232,5.0,0.19230769230769232,0.16666666666666666,0.0,0.0,0.0,0,7.15,0.6,0,0.0,0.0,0.0,0.0,0.0,625.0,100.0,125.0,125.0,16.0,20.0,20.0,25.0,25.0,25.0,True,reentrance,smartbugs_curated
384,2,0,20,6,4,4,0,5,1,78,2,1,1.6666666666666667,0,6,0.0769230769230769,3,0,0,0,21,2,0,2,0,6,3,0.0,0.0,40.0,149.33333333333334,0,20,16,0,4,0.8,0,10,6,3,1,4,0.5714285714285714,6,0,0.5,4,4,3,4,3,0.75,3,0,0,1.0,0,0,0,0,0,0,0,390,24,12,0.0,0.5714285714285714,0.2,0.06329113924050633,11.142857142857142,0.0759493670886076,0.2857142857142857,0.0,0.0,0.0,0,5.519230769230769,0.6,0,0.0,0.0,0.0,0.0,0.0,6084.0,468.0,390.0,468.0,36.0,30.0,36.0,25.0,30.0,36.0,True,0x4e73b32ed6c35f570686b89848e5f39f20ecc106,smartbugs_curated
385,2,0,14,5,4,3,0,5,1,60,2,1,2.2,0,6,0.1,2,0,0,0,16,2,0,2,0,7,3,0.0,0.0,34.0,84.5142857142857,0,16,14,0,4,0.875,0,11,5,0,0,4,1.0,4,1,0.0,5,3,2,4,2,0.5,2,0,0,1.0,0,0,0,0,0,0,0,300,20,14,0.0,0.6666666666666666,0.2,0.08196721311475409,10.0,0.11475409836065574,0.25,0.0,0.0,0.0,0,5.75,0.6,0,0.0,0.0,0.0,0.0,0.0,3600.0,300.0,300.0,420.0,25.0,25.0,35.0,25.0,35.0,49.0,True,0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e,smartbugs_curated
386,2,0,15,5,4,3,0,5,1,63,2,1,2.2,0,6,0.0952380952380952,3,0,0,0,17,2,0,2,0,7,3,0.0,0.0,35.0,92.0,0,16,14,0,4,0.875,0,11,5,0,0,4,1.0,4,1,0.0,5,3,2,4,2,0.5,2,0,0,1.0,0,0,0,0,0,0,0,315,20,14,0.0,0.6666666666666666,0.2,0.078125,10.5,0.109375,0.25,0.0,0.0,0.0,0,5.7023809523809526,0.6,0,0.0,0.0,0.0,0.0,0.0,3969.0,315.0,315.0,441.0,25.0,25.0,35.0,25.0,35.0,49.0,True,0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f,smartbugs_curated
387,2,0,22,6,4,4,0,5,1,78,2,1,2.333333333333333,0,6,0.0769230769230769,3,0,0,0,23,2,0,2,0,7,3,0.0,0.0,42.0,146.4,0,24,20,0,4,0.8333333333333334,2,14,6,1,1,4,0.8,6,0,0.1666666666666666,5,4,3,4,3,0.75,3,0,0,1.0,0,0,0,0,0,0,0,390,24,14,0.0,0.5714285714285714,0.2,0.06329113924050633,11.142857142857142,0.08860759493670886,0.25,0.0,0.0,0.0,0,5.519230769230769,0.6,0,0.0,0.0,0.0,0.0,0.0,6084.0,468.0,390.0,546.0,36.0,30.0,42.0,25.0,35.0,49.0,True,0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,smartbugs_curated
388,2,0,20,7,4,4,0,5,1,78,2,1,2.142857142857143,0,6,0.0769230769230769,3,0,0,0,21,2,0,2,0,6,3,0.0,0.0,40.0,149.33333333333334,0,26,23,0,4,0.8846153846153846,0,15,7,3,1,4,0.5714285714285714,6,1,0.4285714285714285,5,4,3,4,3,0.75,3,0,0,1.0,0,0,0,0,0,0,0,390,28,12,0.0,0.5,0.2,0.06329113924050633,9.75,0.0759493670886076,0.2857142857142857,0.0,0.0,0.0,0,5.519230769230769,0.6,0,0.0,0.0,0.0,0.0,0.0,6084.0,546.0,390.0,468.0,49.0,35.0,42.0,25.0,30.0,36.0,True,0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f,smartbugs_curated
389,1,0,4,1,2,1,0,1,1,17,1,1,1.0,0,7,0.4117647058823529,0,0,0,0,4,1,0,1,0,4,3,0.0,0.0,14.0,16.45,0,6,5,0,5,0.8333333333333334,0,1,1,1,1,2,0.6666666666666666,1,0,1.0,1,1,0,2,0,0.0,0,0,0,1.0,0,0,0,0,0,0,0,17,2,4,0.0,1.0,0.3333333333333333,0.05555555555555555,8.5,0.2222222222222222,0.2,0.0,0.0,0.0,0,9.067647058823528,0.7,0,0.0,0.0,0.0,0.0,0.0,289.0,17.0,17.0,68.0,1.0,1.0,4.0,1.0,4.0,16.0,True,reentrancy_insecure,smartbugs_curated
390,1,0,3,3,2,1,0,3,1,22,1,1,1.6666666666666667,0,6,0.2727272727272727,1,0,0,0,3,1,0,1,0,3,3,0.0,0.0,13.0,16.03333333333333,0,9,7,0,3,0.7777777777777778,1,5,3,0,0,2,1.0,3,0,0.0,3,1,2,2,3,1.0,3,0,0,1.0,0,0,0,0,0,0,0,66,6,3,0.0,0.5,0.3333333333333333,0.13043478260869565,5.5,0.13043478260869565,0.25,0.0,0.0,0.0,0,7.577272727272726,0.6,0,0.0,0.0,0.0,0.0,0.0,484.0,66.0,66.0,66.0,9.0,9.0,9.0,9.0,9.0,9.0,True,simple_dao,smartbugs_curated
391,2,0,20,7,4,4,0,5,1,78,2,1,2.142857142857143,0,6,0.0769230769230769,3,0,0,0,21,2,0,2,0,6,3,0.0,0.0,40.0,149.33333333333334,0,26,23,0,4,0.8846153846153846,0,15,7,3,1,4,0.5714285714285714,6,1,0.4285714285714285,5,4,3,4,3,0.75,3,0,0,1.0,0,0,0,0,0,0,0,390,28,12,0.0,0.5,0.2,0.06329113924050633,9.75,0.0759493670886076,0.2857142857142857,0.0,0.0,0.0,0,5.519230769230769,0.6,0,0.0,0.0,0.0,0.0,0.0,6084.0,546.0,390.0,468.0,49.0,35.0,42.0,25.0,30.0,36.0,True,0x4320e6f8c05b27ab4707cd1f6d5ce6f3e4b3a5a1,smartbugs_curated
392,2,0,19,5,4,3,0,5,1,71,2,1,2.2,0,6,0.0845070422535211,3,0,0,0,19,4,0,2,0,8,4,0.0,0.0,39.0,106.275,0,21,19,0,6,0.9047619047619048,0,11,5,1,1,4,0.8,4,1,0.2,4,3,3,4,3,0.75,3,0,0,1.0,0,0,0,0,0,0,0,355,20,16,0.0,0.6666666666666666,0.2,0.06944444444444445,11.833333333333334,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0,5.595070422535211,0.6,0,0.0,0.0,0.0,0.0,0.0,5041.0,355.0,355.0,568.0,25.0,25.0,40.0,25.0,40.0,64.0,True,0x7541b76cb60f4c60af330c208b0623b7f54bf615,smartbugs_curated
393,2,0,22,6,4,4,0,5,1,78,2,1,2.333333333333333,0,6,0.0769230769230769,3,0,0,0,23,2,0,2,0,7,3,0.0,0.0,42.0,146.4,0,24,20,0,4,0.8333333333333334,2,14,6,1,1,4,0.8,6,0,0.1666666666666666,5,4,3,4,3,0.75,3,0,0,1.0,0,0,0,0,0,0,0,390,24,14,0.0,0.5714285714285714,0.2,0.06329113924050633,11.142857142857142,0.08860759493670886,0.25,0.0,0.0,0.0,0,5.519230769230769,0.6,0,0.0,0.0,0.0,0.0,0.0,6084.0,468.0,390.0,546.0,36.0,30.0,42.0,25.0,35.0,49.0,True,0x561eac93c92360949ab1f1403323e6db345cbf31,smartbugs_curated
394,1,1,4,2,2,1,0,3,1,23,1,1,2.0,0,7,0.3043478260869565,0,0,0,0,5,1,0,2,0,5,3,0.0,0.0,19.0,21.66,0,11,10,0,5,0.9090909090909092,0,4,2,1,1,2,0.6666666666666666,2,0,0.5,2,1,1,2,2,0.5,1,0,0,1.0,0,0,0,0,0,0,0,69,4,5,0.0,0.6666666666666666,0.3333333333333333,0.125,7.666666666666667,0.20833333333333334,0.16666666666666666,0.0,0.0,0.0,0,7.893478260869564,0.7,0,0.0,0.0,0.0,0.0,0.0,529.0,46.0,69.0,115.0,4.0,6.0,10.0,9.0,15.0,25.0,True,reentrancy_cross_function,smartbugs_curated
395,3,17,98,5,0,1,0,1,0,778,5,1,1.0,0,120,0.1542416452442159,0,0,0,0,93,35,0,20,3,18,6,0.0,0.0,213.0,1390.4166666666667,0,0,0,0,0,0.0,0,0,5,0,0,0,0.0,5,0,0.0,5,1,0,0,10,0.0,5,0,0,1.0,0,0,0,0,0,0,0,778,0,54,0.0,0.0,0.0,0.0012836970474967907,129.66666666666666,0.023106546854942234,0.15789473684210525,0.0,0.0,0.0,0,6.492416452442159,12.0,1,0.0,0.0,0.0,0.0,0.0,605284.0,3890.0,778.0,14004.0,25.0,5.0,90.0,1.0,18.0,324.0,True,spank_chain_payment,smartbugs_curated
396,2,0,19,5,4,3,0,5,1,71,2,1,2.2,0,6,0.0845070422535211,3,0,0,0,19,4,0,2,0,8,4,0.0,0.0,39.0,106.275,0,21,19,0,6,0.9047619047619048,0,11,5,1,1,4,0.8,4,1,0.2,4,3,3,4,3,0.75,3,0,0,1.0,0,0,0,0,0,0,0,355,20,16,0.0,0.6666666666666666,0.2,0.06944444444444445,11.833333333333334,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0,5.595070422535211,0.6,0,0.0,0.0,0.0,0.0,0.0,5041.0,355.0,355.0,568.0,25.0,25.0,40.0,25.0,40.0,64.0,True,0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3,smartbugs_curated
397,2,0,15,6,5,4,1,5,1,70,2,1,2.0,0,6,0.0857142857142857,2,0,0,0,17,2,0,2,0,7,3,0.0,0.0,35.0,92.0,0,20,17,0,4,0.85,0,12,6,1,1,5,0.8333333333333334,5,1,0.1666666666666666,6,4,2,4,2,0.5,2,0,0,1.0,0,0,0,0,0,0,0,350,30,14,0.0,0.7142857142857143,0.16666666666666666,0.07042253521126761,10.0,0.09859154929577464,0.25,0.0,0.0,0.0,0,7.607142857142857,0.6,0,0.0,0.0,0.0,0.0,0.0,4900.0,420.0,350.0,490.0,36.0,30.0,42.0,25.0,35.0,49.0,True,0x7a8721a9d64c74da899424c1b52acbf58ddc9782,smartbugs_curated
398,2,0,19,5,4,3,0,5,1,71,2,1,2.2,0,6,0.0845070422535211,3,0,0,0,19,4,0,2,0,8,4,0.0,0.0,39.0,106.275,0,21,19,0,6,0.9047619047619048,0,11,5,1,1,4,0.8,4,1,0.2,4,3,3,4,3,0.75,3,0,0,1.0,0,0,0,0,0,0,0,355,20,16,0.0,0.6666666666666666,0.2,0.06944444444444445,11.833333333333334,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0,5.595070422535211,0.6,0,0.0,0.0,0.0,0.0,0.0,5041.0,355.0,355.0,568.0,25.0,25.0,40.0,25.0,40.0,64.0,True,0xf015c35649c82f5467c9c74b7f28ee67665aad68,smartbugs_curated
